Population,Ind,F_ROH,Mean_ROH_size,Sum_short_ROH,Sum_long_ROH,Total_length_ROH,class_1_ROH,class_2_ROH,class_3_ROH,class_4_ROH,class_5_ROH,class_6_ROH,class_7_ROH
Europe_TSI,NA20803,0.010158048,2.031609667,387.902367,30.474145,0.015,185.336614,167.541633,53.537299,6.838553,5.122413,NA,NA
Europe_TSI,NA20804,0.003505243,1.7526215,389.386165,10.515729,0.006,189.16932,164.271384,46.46119,NA,NA,NA,NA
Europe_TSI,NA20805,0.007918455,2.969420625,384.249254,23.755365,0.008,160.446167,172.108366,63.781771,NA,NA,NA,11.668315
Europe_TSI,NA20806,0.004930243,1.848841,383.92007,14.790728,0.008,168.052426,163.679281,62.507737,4.471354,NA,NA,NA
Europe_TSI,NA20807,0.004606126,1.974054,371.214775,13.818378,0.007,171.43784,161.010896,47.683323,4.901094,NA,NA,NA
Europe_TSI,NA20808,0.004453163,1.908498429,375.261492,13.359489,0.007,164.422855,164.669814,54.754527,4.773785,NA,NA,NA
Europe_TSI,NA20809,0.007738777,1.785871615,387.630479,23.216331,0.013,181.871924,164.697782,60.008777,4.268327,NA,NA,NA
Europe_TSI,NA20810,0.007183342,1.795835417,373.888538,21.550025,0.012,179.761583,162.461541,48.535427,4.680012,NA,NA,NA
Europe_TSI,NA20811,0.006062208,1.8186623,365.16085,18.186623,0.01,157.706771,165.283563,57.786772,2.570367,NA,NA,NA
Europe_TSI,NA20812,0.011260561,2.412977357,375.041574,33.781683,0.014,167.121071,162.210112,60.56565,6.938148,4.871679,7.116597,NA
Europe_TSI,NA20813,0.003985065,1.707884857,370.012902,11.955194,0.007,173.717468,152.892858,53.353776,2.003994,NA,NA,NA
Europe_TSI,NA20814,0.002528092,1.89606875,372.654858,7.584275,0.004,162.390319,153.09605,62.643257,2.109507,NA,NA,NA
Europe_TSI,NA20815,0.002707038,2.03027825,365.067756,8.121113,0.004,164.169198,156.82587,47.425392,4.768409,NA,NA,NA
Europe_TSI,NA20818,0.006761049,1.843922455,391.301127,20.283147,0.011,180.995469,158.666278,65.05081,6.871717,NA,NA,NA
Europe_TSI,NA20819,0.017881013,3.576202533,362.840845,53.643038,0.015,179.470505,151.559739,41.931033,11.94254,10.12147,21.458596,NA
Europe_TSI,NA20821,0.007629464,1.907366083,380.039782,22.888393,0.012,170.840704,168.669243,57.987264,5.430964,NA,NA,NA
Europe_TSI,NA20822,0.006412729,1.748926091,360.678713,19.238187,0.011,149.422765,164.092157,61.875668,4.52631,NA,NA,NA
Europe_TSI,NA20826,0.015630593,2.930736125,356.801242,46.891778,0.016,165.986014,149.125939,63.674551,3.353886,NA,9.680811,11.871819
Europe_TSI,NA20827,0.009259163,1.8518326,379.262025,27.777489,0.015,173.247243,147.43352,80.408937,5.949814,NA,NA,NA
Europe_TSI,NA20828,0.008413309,1.941532923,371.187982,25.239928,0.013,163.21502,167.12212,55.320074,10.770696,NA,NA,NA
Europe_TSI,NA20832,0.005751593,1.917197667,372.620402,17.254779,0.009,163.774836,161.247154,59.996738,4.856453,NA,NA,NA
Europe_IBS,HG01500,0.007091571,1.934064727,332.695417,21.274712,0.011,150.20154,151.759175,42.352989,9.656425,NA,NA,NA
Europe_IBS,HG01501,0.006816788,1.859124,368.775453,20.450364,0.011,171.20039,144.674029,64.346323,9.005075,NA,NA,NA
Europe_IBS,HG01503,0.008752406,2.019785923,390.288967,26.257217,0.013,175.061754,165.734688,66.477702,5.24223,4.02981,NA,NA
Europe_IBS,HG01504,0.01191592,2.553411429,364.092532,35.74776,0.014,172.259888,148.105644,58.754199,10.804921,NA,9.91564,NA
Europe_IBS,HG01506,0.010182399,2.0364798,381.363901,30.547197,0.015,165.838776,170.220852,63.362849,8.088068,4.400553,NA,NA
Europe_IBS,HG01507,0.00807044,2.4211321,368.701637,24.211321,0.01,170.36478,155.316835,51.562967,10.159204,5.509172,NA,NA
Europe_IBS,HG01509,0.004059851,1.739936,366.312675,12.179552,0.007,169.828218,151.908472,56.755537,NA,NA,NA,NA
Europe_IBS,HG01510,0.007758739,1.93968475,355.301586,23.276217,0.012,172.16383,156.928267,37.82035,11.665356,NA,NA,NA
Europe_IBS,HG01512,0.007041523,1.760380833,401.802082,21.12457,0.012,169.734578,192.61991,56.347157,4.225007,NA,NA,NA
Europe_IBS,HG01513,0.010977308,1.937171941,366.790252,32.931923,0.017,170.481713,155.143622,58.890657,15.206183,NA,NA,NA
Europe_IBS,HG01515,0.011083219,1.955862176,408.716146,33.249657,0.017,188.115021,164.82049,75.924828,13.105464,NA,NA,NA
Europe_IBS,HG01516,0.011853554,2.735435538,394.873261,35.560662,0.013,169.702926,163.747144,71.654887,16.480502,NA,8.848464,NA
Europe_IBS,HG01518,0.011726551,1.954425111,382.040089,35.179652,0.018,168.637938,174.227988,61.015997,8.732621,4.605197,NA,NA
Europe_IBS,HG01519,0.009831699,1.843443625,407.337727,29.495098,0.016,164.128278,183.143824,81.999887,7.560836,NA,NA,NA
Europe_IBS,HG01521,0.012079586,2.264922438,381.138197,36.238759,0.016,168.237568,165.524371,66.189805,9.883627,NA,7.541585,NA
Europe_IBS,HG01522,0.018135553,2.365506913,403.471236,54.406659,0.023,173.497324,179.591445,72.868554,21.720828,10.199744,NA,NA
Europe_IBS,HG01524,0.010181291,1.908992125,362.51938,30.543874,0.016,173.992989,151.461561,55.818115,11.790589,NA,NA,NA
Europe_IBS,HG01525,0.00541211,2.029541125,357.319814,16.236329,0.008,163.156182,151.686109,50.943944,7.769908,NA,NA,NA
Europe_IBS,HG01527,0.007015644,1.913357545,362.079156,21.046933,0.011,166.696905,156.126917,53.323999,6.978268,NA,NA,NA
Europe_IBS,HG01528,0.015433245,2.723513882,373.179132,46.299736,0.017,174.492877,153.552058,63.401907,9.288542,4.157022,NA,14.586462
Europe_IBS,HG01530,0.00587976,1.763928,378.679854,17.63928,0.01,174.422653,161.889854,57.754726,2.251901,NA,NA,NA
Europe_IBS,HG01531,0.027934448,3.35213376,374.096997,83.803344,0.025,173.045076,161.736018,59.2775,25.466571,9.667711,7.0892,NA
Europe_IBS,HG01536,0.007699355,2.3098066,371.014354,23.098066,0.01,170.20398,157.509231,56.998821,2.024036,NA,7.376352,NA
Europe_IBS,HG01537,0.008540072,1.970785923,378.601017,25.620217,0.013,176.681568,169.914475,46.677158,10.948033,NA,NA,NA
Europe_IBS,HG01602,0.021447847,3.784914176,353.596007,64.343541,0.017,157.564196,159.703348,51.493061,12.237844,9.882799,NA,10.09288
Europe_IBS,HG01603,0.007473118,2.038123182,348.560363,22.419355,0.011,166.157886,151.697904,46.472773,2.604595,4.04656,NA,NA
Europe_IBS,HG01605,0.005989476,2.246053625,395.887453,17.968429,0.008,169.372005,182.053455,51.738477,10.691945,NA,NA,NA
Europe_IBS,HG01606,0.009904987,1.747938824,360.813879,29.71496,0.017,169.972629,157.080225,61.36088,2.115105,NA,NA,NA
Europe_IBS,HG01607,0.008330227,1.922360154,374.584506,24.990682,0.013,166.239263,155.980504,68.98524,8.370181,NA,NA,NA
Europe_IBS,HG01608,0.002438811,1.829108,377.958162,7.316432,0.004,178.298866,149.933855,55.01197,2.029903,NA,NA,NA
Europe_IBS,HG01610,0.021147447,3.965146375,373.486679,63.442342,0.016,163.984872,161.452445,61.551385,11.328351,NA,8.686913,12.678317
Europe_IBS,HG01612,0.006403365,1.9210095,349.986802,19.210095,0.01,162.3012,147.7312,55.521495,3.643002,NA,NA,NA
Europe_IBS,HG01613,0.011075247,2.555826308,371.627584,33.225742,0.013,159.738832,165.203929,59.084935,13.419984,NA,7.405646,NA
Europe_IBS,HG01615,0.021556486,4.974573769,359.560609,64.669459,0.013,165.967182,153.103083,50.035274,9.45099,NA,9.345356,14.933993
Europe_IBS,HG01617,0.008070808,1.862494231,364.217195,24.212425,0.013,170.143308,150.441799,59.633146,8.211367,NA,NA,NA
Europe_IBS,HG01618,0.006717796,1.832126273,375.770941,20.153389,0.011,164.937197,172.52574,49.782857,8.678536,NA,NA,NA
Europe_IBS,HG01619,0.005510089,2.06628325,360.162426,16.530266,0.008,168.178801,151.133601,47.587657,9.792633,NA,NA,NA
Europe_IBS,HG01620,0.006833798,1.708449583,363.711326,20.501395,0.012,161.375274,165.711913,57.125534,NA,NA,NA,NA
Europe_IBS,HG01623,0.010128786,2.025757133,355.035169,30.386357,0.015,179.082127,147.26603,42.139597,16.933772,NA,NA,NA
Europe_IBS,HG01624,0.003782349,1.891174333,364.418591,11.347046,0.006,170.442387,152.589963,46.078683,6.654604,NA,NA,NA
Europe_IBS,HG01625,0.006121044,2.295391375,368.338179,18.363131,0.008,169.736733,162.866985,41.083146,13.014446,NA,NA,NA
Europe_IBS,HG01626,0.006761201,1.843964,369.524748,20.283604,0.011,170.429987,157.583468,56.750566,5.044331,NA,NA,NA
Europe_IBS,HG01628,0.022889583,3.814930556,342.698793,68.66875,0.018,151.672175,147.172333,56.931469,13.76282,10.991196,8.047097,22.790453
Europe_IBS,HG01630,0.007346686,1.836671417,354.750926,22.040057,0.012,161.685703,156.999103,49.09985,9.006327,NA,NA,NA
Europe_IBS,HG01631,0.008744125,2.186031167,377.926998,26.232374,0.012,163.348547,162.867342,61.708419,16.235064,NA,NA,NA
Europe_IBS,HG01632,0.013334093,2.222348889,356.957883,40.00228,0.018,175.716049,151.485236,48.401539,16.209763,5.147576,NA,NA
Europe_IBS,HG01668,0.009945061,1.9890122,339.372256,29.835183,0.015,163.536751,139.090947,55.175086,11.404655,NA,NA,NA
Europe_IBS,HG01669,0.004442897,1.904098857,368.2104,13.328692,0.007,160.175784,158.782437,55.703293,6.877578,NA,NA,NA
Europe_IBS,HG01670,0.013386184,3.650777455,365.808925,40.158552,0.011,166.471631,171.661411,34.672371,8.162967,10.101615,14.897482,NA
Europe_IBS,HG01672,0.016372399,2.338914143,371.077802,49.117197,0.021,167.2169,162.320304,64.032915,10.19136,16.43352,NA,NA
Europe_IBS,HG01673,0.009325966,1.998421214,386.177418,27.977897,0.014,176.794239,156.234589,71.809926,5.162577,4.153984,NA,NA
Europe_IBS,HG01675,0.010669976,2.000620563,375.255946,32.009929,0.016,175.452597,156.94728,62.062423,12.803575,NA,NA,NA
Europe_IBS,HG01676,0.00890364,1.907922857,384.671653,26.71092,0.014,169.73117,159.682359,72.555574,9.41347,NA,NA,NA
Europe_IBS,HG01678,0.009804159,1.83827975,381.034181,29.412476,0.016,179.840585,156.936555,64.951391,8.718126,NA,NA,NA
Europe_IBS,HG01679,0.042598738,6.085534,362.128701,127.796214,0.021,165.756693,153.893388,52.619818,24.72791,10.622654,17.303108,NA
Europe_IBS,HG01680,0.020799246,4.799825923,367.926772,62.397737,0.013,169.700296,156.25238,52.136135,9.682924,5.758037,9.931959,NA
Europe_IBS,HG01682,0.00643575,1.9307251,391.763559,19.307251,0.01,173.362088,167.861015,60.98193,8.865777,NA,NA,NA
Europe_IBS,HG01684,0.004988938,1.870851625,371.049612,14.966813,0.008,175.787199,153.607328,51.672448,4.94945,NA,NA,NA
Europe_IBS,HG01685,0.005806111,1.935370222,354.357916,17.418332,0.009,170.509955,144.109466,49.967844,7.188983,NA,NA,NA
Europe_IBS,HG01686,0.008217133,2.054283167,379.06516,24.651398,0.012,169.125711,167.377579,56.606181,10.607087,NA,NA,NA
Europe_IBS,HG01694,0.031460421,5.551838941,345.464982,94.381262,0.017,155.156196,140.387436,58.6507,10.116153,4.353725,31.145572,40.036462
Europe_IBS,HG01695,0.011486398,3.132653909,343.654027,34.459193,0.011,140.664121,151.487836,58.192685,12.88824,NA,14.880338,NA
Europe_IBS,HG01697,0.013747397,2.577636875,358.583388,41.24219,0.016,167.657431,140.2664,62.461858,19.256359,NA,NA,10.18353
Europe_IBS,HG01699,0.007747887,1.93697175,368.486461,23.243661,0.012,161.825376,155.586364,62.78342,11.534962,NA,NA,NA
Europe_IBS,HG01700,0.017777026,2.424139909,404.017173,53.331078,0.022,172.612745,179.921415,74.969115,7.134573,22.710403,NA,NA
Europe_IBS,HG01702,0.011943597,1.990599444,404.634347,35.83079,0.018,178.703386,161.643895,85.272483,14.845373,NA,NA,NA
Europe_IBS,HG01704,0.005376406,2.016152375,339.739159,16.129219,0.008,161.168706,144.215847,44.478076,6.005749,NA,NA,NA
Europe_IBS,HG01705,0.007326474,1.998129182,350.158285,21.979421,0.011,157.023451,149.449527,59.563276,6.101452,NA,NA,NA
Europe_IBS,HG01707,0.011240479,2.107589875,369.687402,33.721438,0.016,187.645964,143.782234,54.020404,13.308593,4.651645,NA,NA
Europe_IBS,HG01708,0.005803515,2.176318125,351.118145,17.410545,0.008,167.614192,149.413005,40.589614,6.643,4.268879,NA,NA
Europe_IBS,HG01709,0.004780962,1.792860875,368.026782,14.342887,0.008,172.105862,145.929101,59.911841,4.422865,NA,NA,NA
Europe_IBS,HG01710,0.007849841,2.3549522,357.425813,23.549522,0.01,174.850382,149.538316,44.407356,4.870317,NA,7.308964,NA
Europe_IBS,HG01746,0.004991617,2.139264286,382.260634,14.97485,0.007,168.654493,163.716169,58.11158,6.753242,NA,NA,NA
Europe_IBS,HG01747,0.01147227,2.458343571,384.510752,34.41681,0.014,178.852539,161.251981,56.35842,13.412249,9.052373,NA,NA
Europe_IBS,HG01756,0.006896748,2.0690244,369.159753,20.690244,0.01,167.525682,161.338262,50.196811,10.789242,NA,NA,NA
Europe_IBS,HG01757,0.008661265,2.165316167,393.22457,25.983794,0.012,176.901761,165.672275,66.309736,4.609139,5.715453,NA,NA
Europe_IBS,HG01761,0.009341719,2.001797,368.615929,28.025158,0.014,173.000677,152.699732,58.256015,12.684663,NA,NA,NA
Europe_IBS,HG01762,0.021939269,4.701271857,383.782306,65.817806,0.014,173.740601,163.85374,61.290354,4.732754,NA,9.51779,14.444566
Europe_IBS,HG01765,0.012282467,2.4564934,366.320914,36.847401,0.015,161.451781,155.666485,69.664114,3.841469,5.95587,6.588596,NA
Europe_IBS,HG01766,0.012616574,2.911517154,365.741743,37.849723,0.013,160.824908,156.295933,62.016115,8.178699,NA,16.275811,NA
Europe_IBS,HG01767,0.004859496,1.822311,390.951912,14.578488,0.008,168.342588,172.50251,62.27323,2.412072,NA,NA,NA
Europe_IBS,HG01768,0.00525452,1.751506556,362.353183,15.763559,0.009,164.857179,160.116655,48.780234,4.362674,NA,NA,NA
Europe_IBS,HG01770,0.004404572,2.202285833,398.467412,13.213715,0.006,175.700937,164.637028,63.27307,8.070092,NA,NA,NA
Europe_IBS,HG01771,0.005168815,1.9383055,385.974163,15.506444,0.008,175.922182,172.614259,49.870992,3.073174,NA,NA,NA
Europe_IBS,HG01773,0.005672152,1.890717222,373.427641,17.016455,0.009,166.735811,167.553329,52.536026,3.61893,NA,NA,NA
Europe_IBS,HG01775,0.01112908,1.854846667,383.181076,33.38724,0.018,179.617759,160.823746,68.85177,7.275041,NA,NA,NA
Europe_IBS,HG01776,0.006549851,1.9649554,384.451765,19.649554,0.01,184.350502,157.663036,56.150994,5.936787,NA,NA,NA
Europe_IBS,HG01777,0.00668913,1.824308182,377.7763,20.06739,0.011,182.176334,154.4686,54.620782,6.577974,NA,NA,NA
Europe_IBS,HG01779,0.007864939,2.3594816,374.543621,23.594816,0.01,181.180838,145.469809,58.810641,8.570941,4.106208,NA,NA
Europe_IBS,HG01781,0.007799804,1.799954692,370.151642,23.399411,0.013,167.958172,149.021625,72.405149,4.166107,NA,NA,NA
Europe_IBS,HG01783,0.011860611,2.737064,365.634853,35.581832,0.013,167.628259,165.692147,47.030825,8.081383,NA,NA,12.784071
Europe_IBS,HG01784,0.014681363,3.388006846,388.041423,44.044089,0.013,167.595208,177.312002,58.170296,6.697896,NA,NA,NA
Europe_IBS,HG01785,0.009011317,2.079534769,382.72024,27.033952,0.013,161.370631,166.682584,71.868121,5.426125,4.406731,NA,NA
Europe_IBS,HG01786,0.008891029,1.778205867,371.769664,26.673088,0.015,159.28078,164.695389,69.959002,4.507581,NA,NA,NA
Europe_IBS,HG02219,0.005399364,2.024761375,386.784171,16.198091,0.008,173.320162,163.373722,60.896209,5.392169,NA,NA,NA
Europe_IBS,HG02220,0.007397143,1.707032923,361.596186,22.191428,0.013,165.473167,161.561221,52.369557,4.383669,NA,NA,NA
Europe_IBS,HG02221,0.009840269,1.968053867,383.242898,29.520808,0.015,160.781461,183.652124,54.562395,13.767726,NA,NA,NA
Europe_IBS,HG02223,0.00977457,2.443642417,355.022306,29.323709,0.012,162.054965,163.741603,37.771886,16.184442,4.593119,NA,NA
Europe_IBS,HG02224,0.008029452,2.007363,376.612857,24.088356,0.012,167.515101,167.467976,55.906691,9.811445,NA,NA,NA
Europe_IBS,HG02230,0.006997441,2.332480444,374.99196,20.992324,0.009,158.844096,167.428792,60.854715,NA,8.856681,NA,NA
Europe_IBS,HG02231,0.003678221,1.839110667,399.153427,11.034664,0.006,192.880582,154.433705,59.812073,3.061731,NA,NA,NA
Europe_IBS,HG02232,0.010241429,1.920267875,386.722164,30.724286,0.016,173.196684,167.083238,70.237433,6.929095,NA,NA,NA
Europe_IBS,HG02233,0.005191618,1.730539222,368.667098,15.574853,0.009,170.075557,165.319675,48.846719,NA,NA,NA,NA
Europe_IBS,HG02235,0.005937769,1.979256444,347.296535,17.813308,0.009,166.214782,138.959754,52.276942,7.658365,NA,NA,NA
Europe_IBS,HG02236,0.009497537,1.780788125,372.253464,28.49261,0.016,175.881731,155.983055,64.406709,4.474579,NA,NA,NA
Europe_IBS,HG02238,0.008781747,1.756349333,376.753577,26.34524,0.015,168.607549,176.121918,55.663607,2.705743,NA,NA,NA
Europe_IBS,HG02239,0.007407404,2.020201,352.332295,22.222211,0.011,170.371844,134.879278,60.498473,8.804911,NA,NA,NA
Europe_SpainGranada,930298,0.010468746,1.847425706,370.50383,31.406237,0.017,167.998651,157.685921,66.925453,9.300042,NA,NA,NA
Europe_SpainGranada,930306,0.008208003,1.758857857,338.813099,24.62401,0.014,166.298194,127.899973,64.671695,4.567247,NA,NA,NA
Europe_SpainGranada,930359,0.004793495,1.797560625,375.855551,14.380485,0.008,176.264151,154.082725,59.88916,NA,NA,NA,NA
Europe_SpainGranada,930374,0.007369668,2.763625375,363.178172,22.109003,0.008,168.060172,153.819654,50.932212,2.246388,NA,NA,10.228749
Europe_SpainGranada,930382,0.009887725,1.8539485,371.146569,29.663176,0.016,167.681639,167.054403,54.110787,11.962916,NA,NA,NA
Europe_SpainGranada,930400,0.012548949,2.214520471,376.255223,37.646848,0.017,173.78267,174.890916,43.416001,21.812484,NA,NA,NA
Europe_SpainGranada,930401,0.003827897,1.913948333,363.549166,11.48369,0.006,156.398684,157.937213,54.317902,6.379057,NA,NA,NA
Europe_SpainGranada,932167,0.005957414,1.985804667,394.511745,17.872242,0.009,181.41807,173.114571,51.845969,6.005377,NA,NA,NA
Europe_SpainGranada,932176,0.005505285,2.064482,365.916869,16.515856,0.008,163.755037,153.188296,55.888974,9.600418,NA,NA,NA
Europe_SpainGranada,932212,0.002968491,1.7810946,380.088631,8.905473,0.005,170.076691,154.494147,62.286707,2.136559,NA,NA,NA
Europe_SpainGranada,932232,0.007575958,1.893989417,356.375019,22.727873,0.012,169.717886,138.167395,62.112709,9.104902,NA,NA,NA
Europe_SpainGranada,932273,0.00580158,1.7404739,383.572546,17.404739,0.01,173.31696,155.349357,70.259051,2.051917,NA,NA,NA
Europe_SpainGranada,932362,0.018709916,2.954197263,363.722306,56.129748,0.019,165.441984,162.966199,57.66886,13.603106,NA,NA,NA
Europe_SpainGranada,932396,0.008430831,1.806606714,357.604981,25.292494,0.014,163.738798,159.936911,53.904925,5.316841,NA,NA,NA
Europe_SpainGranada,932404,0.007197792,1.963034182,356.330789,21.593376,0.011,167.279599,141.80784,60.638606,8.19812,NA,NA,NA
Europe_SpainGranada,932406,0.00838902,1.677804,370.151687,25.16706,0.015,171.102872,163.701707,58.475193,2.038975,NA,NA,NA
Europe_SpainGranada,932408,0.010762307,1.899230588,368.070095,32.28692,0.017,153.710738,162.295347,72.065324,12.285606,NA,NA,NA
Europe_SpainGranada,932431,0.011096266,2.560676769,356.509748,33.288798,0.013,170.684656,151.013699,48.447106,11.511893,NA,8.141192,NA
Europe_SpainGranada,975465,0.005044294,1.891610125,367.648717,15.132881,0.008,166.804,150.184841,59.242656,6.550101,NA,NA,NA
Europe_SpainGranada,975478,0.007500996,1.875248917,352.586644,22.502987,0.012,162.623585,145.670137,59.669841,7.126068,NA,NA,NA
Europe_SpainGranada,975512,0.013235721,2.335715529,384.67431,39.707164,0.017,176.680306,169.405131,55.458877,13.993424,8.843736,NA,NA
Europe_SpainGranada,975546,0.010926142,2.185228467,370.581672,32.778427,0.015,169.200315,163.912503,48.626791,17.24658,4.37391,NA,NA
Europe_SpainGranada,975563,0.00983075,2.106589214,380.030442,29.492249,0.014,164.699994,167.430379,63.320194,14.072124,NA,NA,NA
Europe_SpainGranada,975568,0.018045921,3.0076535,366.835865,54.137763,0.018,169.562364,152.212717,63.466811,8.740301,11.471133,NA,NA
Europe_SpainGranada,975581,0.00499073,1.871523625,386.933695,14.972189,0.008,172.636541,157.839794,62.974501,8.455048,NA,NA,NA
Europe_SpainGranada,975584,0.008592605,2.148151167,379.594823,25.777814,0.012,180.551029,166.994537,44.976675,7.485767,5.364629,NA,NA
Europe_SpainGranada,975606,0.01055273,3.1658191,367.522493,31.658191,0.01,163.668381,162.030487,55.832659,NA,5.855472,NA,11.793685
Europe_SpainGranada,988330,0.004458095,1.910612286,383.6175,13.374286,0.007,174.942712,160.678878,58.305605,3.064591,NA,NA,NA
Europe_SpainGranada,988339,0.006878381,2.0635143,343.497492,20.635143,0.01,166.689422,151.362862,37.36943,8.710921,NA,NA,NA
Europe_SpainGranada,988360,0.011160338,2.391500929,365.028965,33.481013,0.014,161.421913,169.376353,52.190139,9.162586,NA,6.358987,NA
Europe_SpainGranada,988368,0.012695864,2.5391728,352.885072,38.087592,0.015,165.157217,148.719852,53.990622,11.548887,NA,NA,11.556086
Europe_SpainGranada,988385,0.008249491,1.903728769,371.211275,24.748474,0.013,173.500201,152.760805,61.471786,8.226957,NA,NA,NA
Europe_SpainGranada,988393,0.025466448,4.021018053,355.102364,76.399343,0.019,153.342752,154.420792,61.435005,20.342368,4.324302,NA,14.102803
Europe_SpainGranada,988396,0.007256184,1.814046,345.974919,21.768552,0.012,165.635225,145.129809,49.972686,7.005751,NA,NA,NA
Europe_SpainGranada,988408,0.008751673,2.6255019,372.039492,26.255019,0.01,158.221566,161.93576,55.20628,16.921676,NA,6.009229,NA
Europe_SpainHuelva,299532,0.006114581,1.667613,362.721371,18.343743,0.011,166.762331,152.232849,60.051402,2.018532,NA,NA,NA
Europe_SpainHuelva,299590,0.012587588,2.697340286,380.870687,37.762764,0.014,168.891344,171.311104,61.14186,2.320901,NA,NA,14.968242
Europe_SpainHuelva,299593,0.008489225,2.829741778,370.791561,25.467676,0.009,171.441514,155.213782,51.288816,6.981296,5.114731,6.219098,NA
Europe_SpainHuelva,299601,0.016020826,3.433034071,360.997915,48.062477,0.014,166.662197,153.920945,55.635392,8.356426,NA,6.560662,NA
Europe_SpainHuelva,299605,0.009175733,2.117476846,367.425204,27.527199,0.013,154.90277,166.309424,66.750025,NA,NA,6.990184,NA
Europe_SpainHuelva,334176,0.011470434,2.8676085,353.860646,34.411302,0.012,166.564842,147.966547,51.02737,9.183166,NA,NA,13.530023
Europe_SpainHuelva,334183,0.009388669,2.347167167,372.311477,28.166006,0.012,168.640612,162.575176,54.489131,7.492783,NA,7.279781,NA
Europe_SpainHuelva,334186,0.025047983,3.578283238,371.003776,75.143948,0.021,162.75006,161.291428,65.572165,10.120198,8.676414,23.241486,14.495973
Europe_SpainHuelva,334200,0.011910677,2.3821354,381.692404,35.732031,0.015,172.677204,158.386842,62.664674,17.684608,NA,6.011107,NA
Europe_SpainHuelva,334206,0.014161437,2.6552695,377.036935,42.484312,0.016,178.470674,157.606184,57.864282,10.570886,NA,15.009221,NA
Europe_SpainHuelva,334210,0.030205456,5.663523,335.062063,90.616368,0.016,147.354928,150.474005,51.160683,9.946885,NA,14.014809,NA
Europe_SpainHuelva,334211,0.013031763,2.792520714,368.298863,39.09529,0.014,160.570314,170.085563,53.161798,4.918241,5.444618,13.213619,NA
Europe_SpainHuelva,334230,0.007597116,2.071940727,381.929234,22.791348,0.011,173.677534,156.208414,61.927809,12.906825,NA,NA,NA
Europe_SpainHuelva,334240,0.011394783,3.798260889,351.200153,34.184348,0.009,157.883308,150.63422,50.756998,2.905643,4.559317,8.139799,10.505216
Europe_SpainHuelva,334280,0.013165302,2.6330604,378.577754,39.495906,0.015,160.179244,168.403575,64.583036,9.738582,NA,15.169223,NA
Europe_SpainHuelva,334282,0.008232942,3.08735325,376.367178,24.698826,0.008,164.051152,173.026596,51.079606,NA,NA,NA,12.90865
Europe_SpainHuelva,335011,0.006370112,1.9110336,340.734072,19.110336,0.01,164.349582,134.55956,53.787126,7.14814,NA,NA,NA
Europe_SpainHuelva,335044,0.007219854,2.1659562,360.978507,21.659562,0.01,170.036637,154.549716,46.860967,11.190749,NA,NA,NA
Europe_SpainHuelva,335066,0.006654377,1.81483,367.687141,19.96313,0.011,167.530152,157.632471,59.783324,2.704324,NA,NA,NA
Europe_SpainHuelva,335069,0.009877016,2.116503357,398.753004,29.631047,0.014,172.858561,186.104875,56.916873,6.346791,NA,6.156951,NA
Europe_SpainHuelva,335077,0.011214992,2.4032125,364.251224,33.644975,0.014,165.206874,159.34555,54.97609,8.725815,9.64187,NA,NA
Europe_SpainHuelva,335081,0.011060162,2.765040583,372.165991,33.180487,0.012,162.98086,155.484577,65.829769,6.704135,8.028311,6.318826,NA
Europe_SpainHuelva,335088,0.02311569,4.623138067,346.815773,69.347071,0.015,165.759515,138.387112,51.538483,17.180989,9.589588,NA,NA
Europe_SpainHuelva,335097,0.010340021,2.585005167,372.812788,31.020062,0.012,177.516948,145.815016,62.638233,4.732905,5.390252,7.739496,NA
Europe_SpainHuelva,335114,0.025588971,4.040363895,355.529301,76.766914,0.019,162.783454,138.804569,65.783054,18.031163,5.019387,6.646247,35.228341
Europe_SpainHuelva,601206,0.007395085,1.848771333,388.428402,22.185256,0.012,174.084146,163.849441,65.404698,7.275373,NA,NA,NA
Europe_SpainHuelva,601215,0.004791749,1.796905875,371.587908,14.375247,0.008,161.900233,168.464686,50.880256,4.71798,NA,NA,NA
Europe_SpainHuelva,601238,0.012713575,2.542715,378.729312,38.140725,0.015,168.287794,164.437337,58.333905,19.860578,5.950423,NA,NA
Europe_SpainHuelva,602790,0.007250209,1.977329727,381.191629,21.750627,0.011,171.488718,164.596457,58.776806,8.080275,NA,NA,NA
Europe_SpainHuelva,602797,0.010355652,2.071130467,353.990993,31.066957,0.015,163.047735,145.939464,60.246816,15.823935,NA,NA,NA
Europe_SpainHuelva,602821,0.012641859,2.708969786,373.501911,37.925577,0.014,170.26485,164.622699,50.714979,9.314742,8.444962,8.065256,NA
Europe_SpainHuelva,602822,0.008883648,1.903638857,368.234002,26.650944,0.014,158.703347,170.175972,58.078793,7.926834,NA,NA,NA
Europe_SpainHuelva,602825,0.007931641,2.163174909,385.489674,23.794924,0.011,172.242903,170.165001,54.894148,11.982546,NA,NA,NA
Europe_SpainHuelva,602829,0.036797112,6.132851944,360.542457,110.391335,0.018,158.025236,155.990621,61.300203,10.250825,NA,9.756199,10.046042
Europe_SpainHuelva,602831,0.013853375,2.444713294,366.3636,41.560126,0.017,169.020574,148.613694,74.30554,2.220991,NA,NA,13.762927
Europe_SouthPortugal,SP01,0.011204891,3.055879455,367.939073,33.614674,0.011,187.458222,140.500014,53.443389,4.796065,NA,NA,NA
Europe_SouthPortugal,SP02,0.01040887,2.081774067,356.697091,31.226611,0.015,173.478933,139.046199,63.548486,11.850084,NA,NA,NA
